payment_id,customer_id,timestamp,amount,payment_method,failure_reason,customer_age,previous_successes,previous_failures,customer_value,subscription_age,days_since_last_payment
PAY-0008637,CUST-03181,2026-07-06 15:24:00,767.46,card,network_error,63,5,7,1573.41,5,15
PAY-0008638,CUST-03330,2026-07-06 15:28:00,2278.42,upi,hard_decline,30,4,4,2915.88,5,14
PAY-0008639,CUST-03808,2026-07-06 15:57:00,1130.71,wallet,insufficient_funds,61,5,5,4168.17,7,24
PAY-0008640,CUST-00353,2026-07-06 16:01:00,1658.3,upi,network_error,44,3,2,2241.05,8,10
PAY-0008641,CUST-01260,2026-07-06 16:04:00,1062.1,card,insufficient_funds,50,8,0,2416.57,10,9
PAY-0008642,CUST-02648,2026-07-06 16:06:00,750.25,wallet,network_error,68,8,7,2352.91,11,14
PAY-0008643,CUST-02007,2026-07-06 16:13:00,5109.27,card,insufficient_funds,65,1,2,3360.8,7,14
PAY-0008644,CUST-03603,2026-07-06 16:53:00,785.09,upi,network_error,55,4,4,1117.56,6,18
PAY-0008645,CUST-01986,2026-07-06 16:58:00,1226.57,netbanking,network_error,59,2,3,2845.82,7,12
PAY-0008646,CUST-01404,2026-07-06 17:01:00,1275.52,card,card_expired,27,6,8,2397.29,6,33
PAY-0008647,CUST-02298,2026-07-06 17:02:00,538.78,card,hard_decline,34,6,5,1924.65,8,17
PAY-0008648,CUST-01091,2026-07-06 17:20:00,281.95,upi,insufficient_funds,69,3,2,2193.66,5,11
PAY-0008649,CUST-03066,2026-07-06 17:34:00,136.51,upi,temporary_bank_failure,56,10,3,3653.76,10,13
PAY-0008650,CUST-02478,2026-07-06 17:49:00,1686.06,card,temporary_bank_failure,31,5,0,4358.82,10,9
PAY-0008651,CUST-03786,2026-07-06 18:15:00,420.04,card,card_expired,20,6,6,1295.55,4,12
PAY-0008652,CUST-02587,2026-07-06 18:36:00,1734.65,card,temporary_bank_failure,28,6,2,3906.16,3,12
PAY-0008653,CUST-01173,2026-07-06 18:59:00,1042.41,upi,temporary_bank_failure,55,9,1,3296.62,6,9
PAY-0008654,CUST-01424,2026-07-06 19:16:00,344.62,wallet,network_error,56,7,5,11980.17,11,20
PAY-0008655,CUST-01756,2026-07-06 19:21:00,1225.82,netbanking,insufficient_funds,21,6,2,6213.48,2,21
PAY-0008656,CUST-02933,2026-07-06 19:37:00,1833.99,upi,insufficient_funds,31,5,3,9911.56,5,23
PAY-0008657,CUST-01671,2026-07-06 19:43:00,467.01,card,insufficient_funds,37,5,3,3374.75,6,8
PAY-0008658,CUST-02592,2026-07-06 19:54:00,1026.55,netbanking,temporary_bank_failure,67,10,2,22807.85,20,7
PAY-0008659,CUST-02251,2026-07-06 20:04:00,651.83,card,insufficient_funds,21,6,2,1508.55,4,8
PAY-0008660,CUST-01128,2026-07-06 20:06:00,1053.9,card,card_expired,23,5,4,3348.68,6,16
PAY-0008661,CUST-02835,2026-07-06 20:11:00,894.77,wallet,hard_decline,53,7,6,5537.38,9,14
PAY-0008662,CUST-03341,2026-07-06 20:13:00,236.71,upi,insufficient_funds,61,7,2,2708.24,7,11
PAY-0008663,CUST-02941,2026-07-06 20:15:00,504.47,upi,network_error,66,4,3,14709.68,8,10
PAY-0008664,CUST-03028,2026-07-06 20:27:00,991.57,upi,temporary_bank_failure,49,5,5,1147.66,6,10
PAY-0008665,CUST-00071,2026-07-06 20:33:00,1460.56,upi,temporary_bank_failure,45,2,3,1231.1,8,19
PAY-0008666,CUST-01376,2026-07-06 20:43:00,872.21,upi,insufficient_funds,70,5,3,4963.44,11,14
PAY-0008667,CUST-01451,2026-07-06 21:07:00,572.0,card,insufficient_funds,65,6,4,2760.83,8,15
PAY-0008668,CUST-03669,2026-07-06 21:16:00,309.22,netbanking,network_error,52,4,4,833.62,8,15
PAY-0008669,CUST-01960,2026-07-06 21:30:00,1336.75,card,card_expired,44,2,2,2212.45,5,12
PAY-0008670,CUST-02430,2026-07-06 21:31:00,2277.05,wallet,temporary_bank_failure,27,12,1,17132.75,20,13
PAY-0008671,CUST-02273,2026-07-06 22:06:00,178.74,upi,insufficient_funds,69,8,4,6226.59,8,17
PAY-0008672,CUST-01400,2026-07-06 22:09:00,126.14,netbanking,hard_decline,68,6,3,1098.45,8,13
PAY-0008673,CUST-00651,2026-07-06 22:11:00,323.58,upi,network_error,53,7,2,17512.17,11,17
PAY-0008674,CUST-01795,2026-07-06 22:19:00,386.4,card,insufficient_funds,36,2,3,754.2,7,18
PAY-0008675,CUST-01085,2026-07-06 22:23:00,144.4,card,hard_decline,63,5,3,3999.15,12,10
PAY-0008676,CUST-03591,2026-07-06 22:25:00,1009.05,upi,insufficient_funds,68,3,4,3490.67,7,15
PAY-0008677,CUST-02665,2026-07-06 22:45:00,891.35,card,temporary_bank_failure,66,6,4,2542.3,7,15
PAY-0008678,CUST-02305,2026-07-06 22:46:00,164.22,card,hard_decline,20,6,4,4983.83,6,9
PAY-0008679,CUST-02330,2026-07-06 22:55:00,485.54,wallet,card_expired,40,7,6,8516.18,8,13
PAY-0008680,CUST-00315,2026-07-06 22:59:00,356.32,wallet,insufficient_funds,32,6,1,7359.81,6,7
PAY-0008681,CUST-02625,2026-07-06 23:35:00,1971.28,netbanking,insufficient_funds,44,5,2,2277.38,6,10
PAY-0008682,CUST-00070,2026-07-06 23:51:00,479.52,netbanking,hard_decline,60,7,2,3094.53,14,7
PAY-0008683,CUST-01337,2026-07-07 00:08:00,599.63,upi,network_error,43,6,3,5422.27,11,12
PAY-0008684,CUST-01667,2026-07-07 00:09:00,405.6,upi,insufficient_funds,52,4,2,4404.46,6,11
PAY-0008685,CUST-00143,2026-07-07 00:10:00,286.09,card,card_expired,19,6,4,594.52,6,16
PAY-0008686,CUST-01878,2026-07-07 00:24:00,849.77,wallet,card_expired,20,9,3,16942.45,9,12
PAY-0008687,CUST-00149,2026-07-07 00:32:00,2923.01,upi,network_error,39,4,2,9009.94,11,8
PAY-0008688,CUST-00544,2026-07-07 00:47:00,309.9,card,card_expired,24,7,0,3126.46,7,6
PAY-0008689,CUST-02993,2026-07-07 00:54:00,112.54,upi,hard_decline,39,4,4,3462.74,6,22
PAY-0008690,CUST-02665,2026-07-07 00:59:00,2472.31,upi,temporary_bank_failure,66,4,5,2542.3,7,10
PAY-0008691,CUST-03126,2026-07-07 01:18:00,848.78,upi,temporary_bank_failure,66,10,4,5843.73,13,12
PAY-0008692,CUST-02164,2026-07-07 01:28:00,620.99,upi,network_error,20,6,3,6237.96,5,11
PAY-0008693,CUST-02237,2026-07-07 01:40:00,903.95,upi,temporary_bank_failure,25,9,7,3521.94,13,13
PAY-0008694,CUST-00637,2026-07-07 01:45:00,269.47,upi,temporary_bank_failure,55,6,2,3098.16,8,12
PAY-0008695,CUST-02669,2026-07-07 01:48:00,212.51,upi,network_error,52,8,1,3579.88,7,13
PAY-0008696,CUST-03958,2026-07-07 02:01:00,411.85,upi,network_error,18,9,3,8398.04,14,12
PAY-0008697,CUST-03572,2026-07-07 02:06:00,593.56,wallet,hard_decline,32,16,4,7095.47,16,18
PAY-0008698,CUST-01086,2026-07-07 02:06:00,159.75,upi,insufficient_funds,36,9,3,2573.23,10,10
PAY-0008699,CUST-01044,2026-07-07 02:07:00,83.3,upi,hard_decline,33,3,6,3970.46,7,14
PAY-0008700,CUST-03374,2026-07-07 02:07:00,2313.07,netbanking,insufficient_funds,70,7,6,2216.53,5,15
PAY-0008701,CUST-02835,2026-07-07 02:09:00,1890.55,netbanking,insufficient_funds,53,6,6,5537.38,9,15
PAY-0008702,CUST-02116,2026-07-07 02:12:00,295.69,card,network_error,22,5,4,2920.97,8,13
PAY-0008703,CUST-03134,2026-07-07 02:19:00,134.69,card,card_expired,40,4,2,2142.95,7,6
PAY-0008704,CUST-00283,2026-07-07 02:35:00,1178.49,upi,temporary_bank_failure,47,8,3,8009.01,11,15
PAY-0008705,CUST-00645,2026-07-07 02:55:00,229.69,card,temporary_bank_failure,68,6,3,2733.32,9,14
PAY-0008706,CUST-00539,2026-07-07 02:58:00,297.3,card,hard_decline,65,2,6,475.74,1,15
PAY-0008707,CUST-01218,2026-07-07 03:02:00,2197.52,upi,network_error,36,2,7,537.91,5,16
PAY-0008708,CUST-00376,2026-07-07 03:09:00,361.37,netbanking,insufficient_funds,36,7,1,26331.08,12,12
PAY-0008709,CUST-03927,2026-07-07 03:09:00,236.19,upi,network_error,52,12,4,7126.42,14,16
PAY-0008710,CUST-00773,2026-07-07 03:19:00,165.98,upi,temporary_bank_failure,41,8,7,4523.0,8,23
PAY-0008711,CUST-00634,2026-07-07 03:40:00,1854.39,wallet,network_error,37,8,8,701.83,7,23
PAY-0008712,CUST-03582,2026-07-07 03:53:00,473.13,wallet,hard_decline,44,7,4,20876.16,11,14
PAY-0008713,CUST-02468,2026-07-07 03:55:00,2145.53,card,hard_decline,66,9,1,11205.15,11,5
PAY-0008714,CUST-00109,2026-07-07 04:00:00,1326.66,card,temporary_bank_failure,59,6,2,7437.29,5,6
PAY-0008715,CUST-00584,2026-07-07 04:04:00,1291.27,card,insufficient_funds,66,6,3,1463.65,7,9
PAY-0008716,CUST-00708,2026-07-07 04:22:00,210.31,upi,network_error,43,11,5,5853.33,10,16
PAY-0008717,CUST-00157,2026-07-07 04:26:00,396.94,netbanking,network_error,33,9,4,4067.29,8,15
PAY-0008718,CUST-01725,2026-07-07 04:34:00,3688.13,upi,hard_decline,40,4,5,9492.45,9,15
PAY-0008719,CUST-02164,2026-07-07 04:52:00,323.65,card,network_error,20,7,4,6237.96,5,14
PAY-0008720,CUST-01969,2026-07-07 05:02:00,1575.27,card,network_error,23,7,4,2525.29,14,21
PAY-0008721,CUST-02717,2026-07-07 05:12:00,1621.55,card,insufficient_funds,45,12,4,4014.6,9,9
PAY-0008722,CUST-03588,2026-07-07 05:19:00,660.16,card,hard_decline,26,7,6,4327.42,6,21
PAY-0008723,CUST-02003,2026-07-07 05:27:00,2269.83,netbanking,insufficient_funds,19,9,3,5265.38,9,12
PAY-0008724,CUST-03356,2026-07-07 05:37:00,2263.25,netbanking,insufficient_funds,64,6,4,365.68,8,19
PAY-0008725,CUST-02651,2026-07-07 05:38:00,418.49,upi,temporary_bank_failure,20,0,3,1482.11,2,15
PAY-0008726,CUST-02167,2026-07-07 06:03:00,215.33,wallet,insufficient_funds,49,15,2,39765.38,24,17
PAY-0008727,CUST-03586,2026-07-07 06:07:00,1728.47,netbanking,temporary_bank_failure,31,12,5,20485.78,14,9
PAY-0008728,CUST-01542,2026-07-07 06:40:00,59.54,upi,temporary_bank_failure,53,7,2,7434.85,4,11
PAY-0008729,CUST-02458,2026-07-07 06:43:00,217.51,wallet,card_expired,63,7,6,2177.85,5,27
PAY-0008730,CUST-03992,2026-07-07 06:46:00,2061.82,netbanking,temporary_bank_failure,56,7,3,1511.72,8,9
PAY-0008731,CUST-01647,2026-07-07 06:50:00,741.98,wallet,temporary_bank_failure,24,7,2,3290.21,4,18
PAY-0008732,CUST-03056,2026-07-07 07:21:00,1040.5,netbanking,card_expired,34,1,5,1383.57,10,10
PAY-0008733,CUST-02217,2026-07-07 07:23:00,569.29,card,hard_decline,62,1,6,3676.02,7,14
PAY-0008734,CUST-00939,2026-07-07 07:30:00,1356.28,netbanking,card_expired,64,5,4,8096.98,7,12
PAY-0008735,CUST-00347,2026-07-07 08:03:00,589.98,upi,network_error,44,7,6,2202.97,11,15
PAY-0008736,CUST-02839,2026-07-07 08:29:00,541.17,upi,hard_decline,56,9,5,10065.7,12,18
PAY-0008737,CUST-00644,2026-07-07 08:47:00,270.29,netbanking,insufficient_funds,59,7,4,4213.99,7,17
PAY-0008738,CUST-02964,2026-07-07 08:51:00,369.92,card,card_expired,24,3,0,1947.24,4,7
PAY-0008739,CUST-01169,2026-07-07 09:02:00,709.57,wallet,insufficient_funds,55,4,2,2565.77,5,12
PAY-0008740,CUST-00034,2026-07-07 09:10:00,613.73,netbanking,network_error,35,5,4,1823.1,8,11
PAY-0008741,CUST-01108,2026-07-07 09:12:00,682.76,wallet,temporary_bank_failure,29,10,5,1853.05,12,23
PAY-0008742,CUST-00611,2026-07-07 09:18:00,184.43,upi,hard_decline,62,8,4,1511.47,7,15
PAY-0008743,CUST-01659,2026-07-07 09:22:00,316.57,netbanking,network_error,48,8,3,6898.28,4,14
PAY-0008744,CUST-02440,2026-07-07 09:23:00,4034.54,upi,temporary_bank_failure,51,7,3,3260.79,4,14
PAY-0008745,CUST-01485,2026-07-07 09:46:00,732.01,netbanking,insufficient_funds,64,6,4,7051.31,6,15
PAY-0008746,CUST-02335,2026-07-07 09:58:00,361.22,card,hard_decline,35,6,4,2397.52,6,17
PAY-0008747,CUST-00917,2026-07-07 10:05:00,1168.82,netbanking,network_error,30,6,5,12343.15,13,11
PAY-0008748,CUST-02393,2026-07-07 10:06:00,806.9,upi,network_error,57,5,3,888.11,8,16
PAY-0008749,CUST-02280,2026-07-07 10:22:00,97.51,card,card_expired,39,5,4,674.17,6,19
PAY-0008750,CUST-01067,2026-07-07 10:34:00,734.56,card,card_expired,64,2,2,1463.86,6,9
PAY-0008751,CUST-00749,2026-07-07 10:41:00,322.34,upi,temporary_bank_failure,70,3,3,2654.58,4,9
PAY-0008752,CUST-01255,2026-07-07 10:42:00,5201.65,wallet,insufficient_funds,27,9,4,1965.33,8,16
PAY-0008753,CUST-03906,2026-07-07 10:44:00,356.06,card,hard_decline,38,14,1,29125.52,23,10
PAY-0008754,CUST-03724,2026-07-07 10:44:00,3371.71,upi,network_error,51,4,4,7899.41,5,14
PAY-0008755,CUST-03382,2026-07-07 11:10:00,757.84,netbanking,insufficient_funds,30,12,2,4798.95,5,8
PAY-0008756,CUST-00220,2026-07-07 11:13:00,541.72,card,card_expired,50,7,1,2015.15,5,9
PAY-0008757,CUST-03761,2026-07-07 11:13:00,97.71,card,insufficient_funds,27,5,3,2496.13,5,18
PAY-0008758,CUST-01767,2026-07-07 11:18:00,145.27,upi,network_error,45,4,6,1294.38,5,14
PAY-0008759,CUST-00194,2026-07-07 11:37:00,780.04,netbanking,temporary_bank_failure,22,3,3,12609.78,12,17
PAY-0008760,CUST-00458,2026-07-07 11:39:00,271.58,wallet,insufficient_funds,50,6,3,1774.35,9,19
PAY-0008761,CUST-02401,2026-07-07 11:48:00,132.92,upi,temporary_bank_failure,67,3,1,2492.0,10,6
PAY-0008762,CUST-03013,2026-07-07 11:56:00,679.98,upi,hard_decline,70,5,4,2545.34,6,15
PAY-0008763,CUST-00811,2026-07-07 12:23:00,418.53,wallet,insufficient_funds,22,4,3,3066.31,5,7
PAY-0008764,CUST-03569,2026-07-07 12:36:00,476.13,upi,network_error,19,11,5,5524.87,12,13
PAY-0008765,CUST-03005,2026-07-07 13:07:00,241.56,card,hard_decline,53,5,4,2905.74,5,10
PAY-0008766,CUST-01322,2026-07-07 13:18:00,787.76,upi,hard_decline,66,6,6,2260.54,12,18
PAY-0008767,CUST-03975,2026-07-07 13:22:00,849.83,upi,temporary_bank_failure,27,4,4,2062.99,7,19
PAY-0008768,CUST-00763,2026-07-07 13:22:00,892.78,wallet,insufficient_funds,23,4,5,6829.54,9,15
PAY-0008769,CUST-02382,2026-07-07 13:31:00,1976.43,wallet,network_error,28,12,4,7128.03,12,14
PAY-0008770,CUST-01003,2026-07-07 13:31:00,626.16,upi,insufficient_funds,25,3,4,2559.83,2,11
PAY-0008771,CUST-00288,2026-07-07 13:32:00,859.07,netbanking,network_error,64,7,9,3807.0,10,22
PAY-0008772,CUST-01592,2026-07-07 14:16:00,915.54,wallet,insufficient_funds,70,4,2,1098.31,4,8
PAY-0008773,CUST-00914,2026-07-07 14:21:00,164.18,upi,network_error,21,3,6,2145.56,5,29
PAY-0008774,CUST-03262,2026-07-07 14:37:00,405.46,wallet,insufficient_funds,60,8,4,1438.92,6,15
PAY-0008775,CUST-01952,2026-07-07 14:56:00,249.91,upi,insufficient_funds,44,7,7,4485.32,4,24
PAY-0008776,CUST-02730,2026-07-07 15:02:00,372.83,card,temporary_bank_failure,28,6,6,1242.94,7,17
PAY-0008777,CUST-03992,2026-07-07 15:06:00,644.0,card,hard_decline,56,7,4,1511.72,8,10
PAY-0008778,CUST-02581,2026-07-07 15:26:00,219.13,card,card_expired,32,5,5,1568.01,5,18
PAY-0008779,CUST-00437,2026-07-07 15:41:00,154.39,upi,network_error,30,6,4,2312.73,3,12
PAY-0008780,CUST-00587,2026-07-07 15:44:00,1492.66,upi,temporary_bank_failure,45,5,3,1339.27,5,15
PAY-0008781,CUST-00004,2026-07-07 16:01:00,4131.35,upi,temporary_bank_failure,35,6,6,8098.87,6,17
PAY-0008782,CUST-03591,2026-07-07 16:28:00,504.32,wallet,temporary_bank_failure,68,2,5,3490.67,7,17
PAY-0008783,CUST-01488,2026-07-07 16:31:00,973.49,card,network_error,18,1,4,1133.37,5,9
PAY-0008784,CUST-03264,2026-07-07 16:35:00,357.45,upi,temporary_bank_failure,64,9,2,14330.19,8,10
PAY-0008785,CUST-01375,2026-07-07 16:57:00,11921.51,card,insufficient_funds,52,11,8,3566.53,12,23
PAY-0008786,CUST-03615,2026-07-07 17:07:00,1184.79,card,hard_decline,46,4,3,753.84,2,15
PAY-0008787,CUST-02886,2026-07-07 17:47:00,726.88,netbanking,network_error,33,2,4,4712.37,10,16
PAY-0008788,CUST-00861,2026-07-07 17:54:00,2919.11,wallet,temporary_bank_failure,39,7,2,1580.16,6,9
PAY-0008789,CUST-01759,2026-07-07 17:55:00,101.74,card,card_expired,54,7,7,1516.09,8,23
PAY-0008790,CUST-03276,2026-07-07 17:58:00,1496.83,card,network_error,64,12,5,1391.05,8,20
PAY-0008791,CUST-00618,2026-07-07 18:06:00,102.27,wallet,hard_decline,19,10,5,4471.14,8,17
PAY-0008792,CUST-01461,2026-07-07 18:34:00,5276.14,upi,temporary_bank_failure,69,7,4,8254.52,4,17
PAY-0008793,CUST-00343,2026-07-07 18:42:00,2010.25,card,hard_decline,55,9,4,3870.85,10,13
PAY-0008794,CUST-03039,2026-07-07 18:53:00,60.68,wallet,insufficient_funds,67,6,3,1790.73,5,17
PAY-0008795,CUST-03348,2026-07-07 19:13:00,118.89,upi,hard_decline,50,6,2,4234.21,9,9
PAY-0008796,CUST-00422,2026-07-07 19:16:00,969.09,card,network_error,18,9,4,1786.85,8,13
PAY-0008797,CUST-00302,2026-07-07 19:18:00,596.68,wallet,network_error,56,2,0,988.53,9,8
PAY-0008798,CUST-00298,2026-07-07 20:00:00,673.78,card,insufficient_funds,43,7,4,2654.13,12,9
PAY-0008799,CUST-03051,2026-07-07 20:11:00,5173.1,netbanking,temporary_bank_failure,69,6,1,8488.6,6,8
PAY-0008800,CUST-01767,2026-07-07 20:14:00,239.02,card,insufficient_funds,45,4,6,1294.38,5,8
PAY-0008801,CUST-02878,2026-07-07 20:37:00,1601.0,upi,hard_decline,45,7,1,2306.27,8,8
PAY-0008802,CUST-02354,2026-07-07 21:29:00,1158.42,card,card_expired,68,8,6,4306.68,10,23
PAY-0008803,CUST-01377,2026-07-07 21:31:00,636.32,netbanking,insufficient_funds,66,3,2,5841.04,12,12
PAY-0008804,CUST-00240,2026-07-07 21:40:00,170.85,upi,network_error,24,4,4,2321.52,5,22
PAY-0008805,CUST-03270,2026-07-07 21:48:00,1984.45,netbanking,hard_decline,66,9,3,1815.79,10,12
PAY-0008806,CUST-03923,2026-07-07 22:01:00,124.82,wallet,network_error,37,4,0,1427.42,8,7
PAY-0008807,CUST-02391,2026-07-07 22:02:00,1610.19,card,insufficient_funds,44,3,7,687.65,4,8
PAY-0008808,CUST-00275,2026-07-07 22:18:00,688.63,upi,network_error,54,6,3,13868.17,10,10
PAY-0008809,CUST-02062,2026-07-07 22:18:00,641.88,card,card_expired,47,9,4,15740.72,9,11
PAY-0008810,CUST-00733,2026-07-07 22:19:00,1109.41,upi,temporary_bank_failure,56,3,5,5804.73,6,21
PAY-0008811,CUST-02132,2026-07-07 22:21:00,426.2,wallet,network_error,33,15,2,26560.18,22,9
PAY-0008812,CUST-00899,2026-07-07 22:27:00,120.14,upi,insufficient_funds,54,4,6,5470.06,14,15
PAY-0008813,CUST-00411,2026-07-07 22:43:00,2690.03,netbanking,temporary_bank_failure,33,6,6,1032.92,8,19
PAY-0008814,CUST-02155,2026-07-07 23:07:00,1197.72,upi,insufficient_funds,62,4,5,4405.69,14,16
PAY-0008815,CUST-03851,2026-07-07 23:08:00,573.98,upi,temporary_bank_failure,55,7,3,6017.58,14,11
PAY-0008816,CUST-02682,2026-07-07 23:09:00,308.17,card,hard_decline,56,4,3,3015.87,1,13
PAY-0008817,CUST-01638,2026-07-07 23:31:00,154.97,wallet,insufficient_funds,38,7,0,8331.06,7,4
PAY-0008818,CUST-00675,2026-07-07 23:37:00,282.1,wallet,network_error,60,7,3,7408.9,8,9
PAY-0008819,CUST-00287,2026-07-07 23:47:00,1704.73,wallet,insufficient_funds,60,6,3,4555.81,9,10
PAY-0008820,CUST-01537,2026-07-07 23:48:00,1611.76,netbanking,insufficient_funds,33,5,4,6883.2,6,14
PAY-0008821,CUST-02965,2026-07-07 23:52:00,810.25,upi,insufficient_funds,23,1,2,3729.68,8,7
PAY-0008822,CUST-01844,2026-07-08 00:16:00,3296.25,wallet,insufficient_funds,33,3,3,1019.67,10,13
PAY-0008823,CUST-02611,2026-07-08 01:00:00,494.68,card,hard_decline,23,9,4,881.98,10,14
PAY-0008824,CUST-02784,2026-07-08 01:11:00,2963.67,upi,insufficient_funds,66,13,3,9009.92,10,16
PAY-0008825,CUST-01252,2026-07-08 01:25:00,262.54,upi,network_error,25,8,4,13217.19,14,10
PAY-0008826,CUST-00479,2026-07-08 01:29:00,1092.01,card,insufficient_funds,64,5,5,3660.62,5,13
PAY-0008827,CUST-03493,2026-07-08 01:37:00,1035.01,card,insufficient_funds,32,6,2,2864.9,8,11
PAY-0008828,CUST-02511,2026-07-08 02:03:00,1977.81,netbanking,insufficient_funds,58,8,2,2183.66,8,15
PAY-0008829,CUST-03965,2026-07-08 02:05:00,361.96,card,insufficient_funds,55,7,8,2970.39,6,17
PAY-0008830,CUST-02523,2026-07-08 02:22:00,173.32,card,temporary_bank_failure,33,5,5,3035.93,9,15
PAY-0008831,CUST-03244,2026-07-08 02:22:00,1670.98,card,network_error,28,8,5,4534.68,5,23
PAY-0008832,CUST-00497,2026-07-08 02:29:00,555.35,wallet,network_error,54,4,2,767.63,5,15
PAY-0008833,CUST-03293,2026-07-08 02:32:00,287.91,wallet,network_error,30,1,3,2390.99,4,14
PAY-0008834,CUST-01322,2026-07-08 02:44:00,587.96,wallet,hard_decline,66,6,5,2260.54,12,13
PAY-0008835,CUST-02007,2026-07-08 02:48:00,279.05,card,insufficient_funds,65,1,1,3360.8,7,6
PAY-0008836,CUST-01049,2026-07-08 03:10:00,583.24,card,card_expired,47,2,4,1616.02,4,13
PAY-0008837,CUST-03215,2026-07-08 03:13:00,1277.32,upi,insufficient_funds,20,8,5,8642.36,14,12
PAY-0008838,CUST-00393,2026-07-08 03:21:00,605.48,upi,temporary_bank_failure,28,3,4,2438.14,3,8
PAY-0008839,CUST-02585,2026-07-08 03:33:00,476.95,upi,network_error,53,7,2,5383.99,7,12
PAY-0008840,CUST-03779,2026-07-08 03:34:00,1205.08,upi,temporary_bank_failure,50,6,9,3427.23,6,26
PAY-0008841,CUST-03621,2026-07-08 03:40:00,959.21,upi,temporary_bank_failure,61,5,6,4812.79,9,18
PAY-0008842,CUST-02221,2026-07-08 03:59:00,2599.98,netbanking,insufficient_funds,37,9,8,3939.38,3,27
PAY-0008843,CUST-03094,2026-07-08 04:07:00,137.98,card,hard_decline,38,2,8,1869.6,4,20
PAY-0008844,CUST-03327,2026-07-08 04:49:00,262.47,netbanking,temporary_bank_failure,57,6,11,5987.69,9,31
PAY-0008845,CUST-03951,2026-07-08 04:49:00,1118.46,card,card_expired,49,6,4,1962.66,6,23
PAY-0008846,CUST-03354,2026-07-08 05:01:00,537.9,card,hard_decline,60,8,7,1835.62,5,20
PAY-0008847,CUST-02995,2026-07-08 05:18:00,163.9,upi,hard_decline,50,5,6,2410.08,7,21
PAY-0008848,CUST-01688,2026-07-08 05:32:00,395.56,card,insufficient_funds,56,6,3,4495.15,9,11
PAY-0008849,CUST-01109,2026-07-08 05:34:00,849.38,upi,temporary_bank_failure,57,12,2,11026.21,13,14
PAY-0008850,CUST-00497,2026-07-08 05:38:00,748.47,card,card_expired,54,2,2,767.63,5,14
PAY-0008851,CUST-01380,2026-07-08 05:41:00,2312.61,card,network_error,49,6,2,12740.86,7,9
PAY-0008852,CUST-00645,2026-07-08 05:48:00,1507.69,wallet,insufficient_funds,68,7,3,2733.32,9,11
PAY-0008853,CUST-02773,2026-07-08 05:56:00,127.23,netbanking,temporary_bank_failure,58,2,5,2958.15,6,14
PAY-0008854,CUST-01560,2026-07-08 06:05:00,2752.73,card,temporary_bank_failure,48,2,2,3216.54,7,11
PAY-0008855,CUST-03239,2026-07-08 06:24:00,235.68,netbanking,card_expired,69,2,7,7885.54,8,14
PAY-0008856,CUST-00504,2026-07-08 06:41:00,1389.66,card,hard_decline,68,5,2,1015.23,5,11
PAY-0008857,CUST-02559,2026-07-08 06:48:00,520.52,upi,temporary_bank_failure,49,11,3,12329.56,13,15
PAY-0008858,CUST-00960,2026-07-08 06:56:00,246.81,upi,network_error,37,7,3,5150.41,6,13
PAY-0008859,CUST-03743,2026-07-08 06:56:00,522.93,card,card_expired,29,8,2,852.23,6,4
PAY-0008860,CUST-00487,2026-07-08 07:04:00,533.12,card,card_expired,68,2,2,1877.02,6,9
PAY-0008861,CUST-01880,2026-07-08 07:42:00,217.64,wallet,temporary_bank_failure,45,7,5,914.0,12,12
PAY-0008862,CUST-03131,2026-07-08 07:55:00,3604.27,upi,temporary_bank_failure,59,4,6,6426.31,9,17
PAY-0008863,CUST-02960,2026-07-08 07:57:00,756.71,wallet,network_error,63,10,0,19116.4,18,9
PAY-0008864,CUST-03819,2026-07-08 08:02:00,241.85,upi,temporary_bank_failure,47,5,1,13715.73,10,10
PAY-0008865,CUST-02555,2026-07-08 08:07:00,1325.22,upi,network_error,43,10,5,5067.9,7,13
PAY-0008866,CUST-02793,2026-07-08 08:09:00,1872.26,upi,card_expired,44,5,3,1866.97,9,15
PAY-0008867,CUST-03252,2026-07-08 08:12:00,883.24,card,card_expired,23,5,8,3505.11,12,17
PAY-0008868,CUST-02996,2026-07-08 08:23:00,1466.27,upi,insufficient_funds,59,6,2,1897.91,8,9
PAY-0008869,CUST-01922,2026-07-08 08:31:00,215.09,card,insufficient_funds,61,10,3,8715.6,11,14
PAY-0008870,CUST-01035,2026-07-08 09:01:00,229.91,upi,insufficient_funds,40,4,4,2324.52,8,22
PAY-0008871,CUST-00013,2026-07-08 09:35:00,89.37,wallet,insufficient_funds,41,16,6,3851.15,7,13
PAY-0008872,CUST-02891,2026-07-08 09:41:00,1981.64,upi,network_error,57,6,4,1817.24,7,6
PAY-0008873,CUST-03289,2026-07-08 09:51:00,423.02,upi,temporary_bank_failure,21,7,3,2578.04,6,14
PAY-0008874,CUST-03056,2026-07-08 09:57:00,1354.1,upi,hard_decline,34,3,6,1383.57,10,20
PAY-0008875,CUST-00719,2026-07-08 10:03:00,3547.9,wallet,insufficient_funds,65,10,6,2701.85,8,22
PAY-0008876,CUST-03493,2026-07-08 10:17:00,521.25,netbanking,temporary_bank_failure,32,6,3,2864.9,8,13
PAY-0008877,CUST-03222,2026-07-08 10:47:00,788.25,upi,hard_decline,46,7,1,3914.98,15,5
PAY-0008878,CUST-01756,2026-07-08 10:57:00,1750.06,netbanking,temporary_bank_failure,21,6,2,6213.48,2,8
PAY-0008879,CUST-03352,2026-07-08 11:04:00,361.06,upi,network_error,57,6,3,5204.48,8,9
